,player_name,school,GP,Min_per,ORtg,usg,eFG,TS_per,FT_per,twoP_per,TP_per,yr,ht,ast/tov,pick,drtg,bpm,mp,oreb,dreb,ast,stl,blk,pts,role,drafted,Allstar
0,Charles Jenkins,Hofstra,32,92.4,123.2,28.7,57.7,62.93,0.8250000000000001,0.555,0.414,4,190,2.11262838,44.0,107.807,7.09443,37.4062,0.5,2.7188,4.6875,1.6562,0.625,22.5,Scoring PG,Yes,No
1,Vernon Macklin,Florida,37,59.7,107.5,24.3,59.3,57.77,0.451,0.593,0.0,4,208,0.47618489,52.0,97.7281,3.88301,24.4595,2.2162,3.1622,0.8108000000000001,0.3514,0.7027,11.5676,C,Yes,No
2,Ryan Reid,Florida St.,31,54.8,97.5,18.3,49.1,51.58,0.597,0.491,0.0,4,203,0.68623872,57.0,93.5205,2.50667,22.7097,1.871,2.0968,1.129,0.5806,0.5161,6.7742,C,Yes,No
3,Kyle Singler,Duke,37,86.9,112.3,23.5,49.1,53.64,0.806,0.497,0.321,4,203,0.8571278,33.0,94.0388,5.95265,34.7568,2.3784,4.4595,1.6216,0.9189,0.3243,16.8919,Wing F,Yes,No
4,Nolan Smith,Duke,37,85.1,114.0,30.8,50.8,56.4,0.8130000000000001,0.501,0.35,4,187,1.60168696,21.0,94.9421,7.92525,34.027,1.1892,3.2973,5.1081,1.2162,0.0811,20.6486,Scoring PG,Yes,No
5,E'Twaun Moore,Purdue,34,84.4,112.1,26.8,51.8,54.55,0.709,0.473,0.4,4,193,1.77052561,55.0,93.8872,9.05063,33.8824,1.5,3.6471,3.1765,1.2059,0.5294,18.0,Combo G,Yes,No
6,Jeremy Evans,Western Kentucky,34,65.3,129.2,17.3,65.6,66.82,0.6880000000000001,0.673,0.25,4,205,0.69446545,55.0,95.1372,8.08383,26.5,2.9706,3.9412,0.7353000000000001,0.8235,1.7941,10.0294,C,Yes,No
7,Derrick Caracter,UTEP,27,53.9,103.5,27.3,57.5,59.84,0.672,0.585,0.267,3,205,0.38959989,58.0,87.8534,4.15217,26.6667,2.6667,5.4074,1.1111,0.963,0.8519,14.0741,PF/C,Yes,No
8,Greivis Vasquez,Maryland,32,84.8,111.7,30.7,49.7,55.02,0.857,0.472,0.36,4,198,1.87964446,28.0,97.2737,9.25869,34.3125,1.1875,3.5312,6.3438,1.7188,0.3438,20.0312,Pure PG,Yes,No
9,Cole Aldrich,Kansas,36,66.4,116.9,20.2,56.2,59.61,0.679,0.562,0.0,3,210,0.55354846,11.0,82.6828,11.6948,26.75,3.0556,6.7778,0.8611000000000001,0.75,3.4722,11.2778,C,Yes,No
10,Damion James,Texas,34,74.8,115.6,25.5,54.4,57.83,0.674,0.535,0.383,4,200,0.47826942,24.0,87.0914,8.40478,30.2647,3.1471,7.1471,0.9706,1.6765,1.1765,17.9706,PF/C,Yes,No
11,Dexter Pittman,Texas,34,47.1,113.1,24.4,65.4,63.82,0.556,0.654,0.0,4,208,0.28333427,32.0,92.6265,8.09001,19.0588,2.9706,2.8824,0.5,0.3529,1.8529,10.4412,C,Yes,No
12,Lavoy Allen,Temple,33,81.5,107.7,20.1,48.8,51.9,0.6970000000000001,0.49,0.294,4,205,1.38884142,50.0,92.0014,5.87426,33.9394,2.6667,5.9091000000000005,2.2727,0.6970000000000001,1.8485,11.5758,PF/C,Yes,No
13,Stanley Robinson,Connecticut,34,85.6,107.8,20.4,55.9,57.03,0.629,0.5710000000000001,0.342,4,205,0.4415596,59.0,97.9225,4.35656,34.2353,2.6765,4.9706,1.0,0.8824000000000001,1.2059,14.5294,Wing F,Yes,No
14,Lazar Hayward,Marquette,34,79.5,108.1,29.6,49.5,53.63,0.843,0.479,0.349,4,198,0.77610879,30.0,92.9318,6.82767,32.2647,2.1176,5.4118,1.5294,1.8824,0.5294,18.1176,Wing F,Yes,No
15,Jordan Crawford,Xavier,35,79.4,113.0,28.9,53.2,56.43,0.773,0.501,0.391,2,193,1.18821539,27.0,97.334,7.51311,32.7714,0.9714,3.7714,2.8857,1.3429,0.2,20.5143,Combo G,Yes,No
16,Landry Fields,Stanford,32,90.3,110.3,31.0,51.9,56.04,0.6960000000000001,0.521,0.337,4,200,1.07224916,39.0,97.9116,8.93532,36.25,2.5312,6.2188,2.7812,1.5938,0.7812,22.0,Wing F,Yes,No
17,Kenneth Faried,Morehead St.,32,87.0,115.1,25.7,61.0,60.98,0.579,0.61,0.0,4,203,0.38822381,22.0,85.7528,8.56669,35.2188,5.75,8.625,1.0312,1.9062,2.1875,17.25,C,Yes,No
18,Solomon Alabi,Florida St.,32,63.8,110.7,22.2,53.4,59.63,0.794,0.534,0.0,2,215,0.26230195,50.0,87.2086,6.53286,25.625,2.4688,3.7188,0.5,0.625,2.3438,11.6875,C,Yes,No
19,Jon Diebler,Ohio St.,37,88.9,141.9,13.5,70.6,72.33,0.81,0.525,0.502,4,198,2.51443073,51.0,97.5841,10.9468,35.6757,0.3784,2.2703,2.3784,0.973,0.1351,12.6486,Combo G,Yes,No
20,Evan Turner,Ohio St.,31,74.4,108.9,34.5,54.0,58.15,0.758,0.54,0.364,3,200,1.36028349,2.0,87.8032,11.457,35.7419,2.0,7.1613,5.9677,1.7419,0.9032,20.3871,Wing F,Yes,No
21,Jon Leuer,Wisconsin,34,83.1,116.8,29.4,52.6,56.8,0.843,0.513,0.37,4,208,1.03708601,40.0,98.659,6.9244,33.5,1.6765,5.5588,1.6471,0.5,0.8824000000000001,18.2647,PF/C,Yes,No
22,Dominique Jones,South Florida,33,92.0,110.1,30.2,50.3,56.22,0.741,0.521,0.311,3,193,1.23712323,25.0,98.0138,8.4962,37.0909,1.1212,4.9697,3.6364,1.697,0.5758,21.3636,Combo G,Yes,No
23,Chandler Parsons,Florida,36,81.1,110.3,20.1,54.6,55.14,0.557,0.544,0.368,4,208,1.67902226,38.0,95.262,8.60912,34.1389,2.0556,5.6944,3.7778,0.9444,0.4167,11.3056,Stretch 4,Yes,No
24,Dwayne Collins,Miami FL,28,54.6,105.7,26.4,61.2,60.54,0.558,0.612,0.0,4,203,0.47143998,60.0,94.2041,5.13182,24.9643,2.9643,4.75,1.1786,0.6071000000000001,1.1429,12.0714,C,Yes,No
25,Trevor Booker,Clemson,32,76.9,112.0,24.7,53.3,54.95,0.591,0.547,0.265,4,200,1.30642577,23.0,88.4183,9.79521,30.75,2.7812,5.5938,2.5312,1.3438,1.4062,15.1875,Wing F,Yes,No
26,Ekpe Udoh,Baylor,35,88.0,110.5,23.0,49.1,52.99,0.6920000000000001,0.497,0.269,3,208,1.11631598,6.0,93.4571,11.5652,35.4571,3.6,6.1143,2.7429,0.8286,3.7429,13.9143,C,Yes,No
27,Robert Sacre,Gonzaga,33,65.4,111.7,22.9,51.1,59.52,0.761,0.515,0.0,4,213,0.400011,60.0,93.459,4.18106,26.2727,2.0303,4.2727,0.7273000000000001,0.3636,1.4242,11.6364,C,Yes,No
28,Keith Benson,Oakland,34,81.0,114.5,24.1,55.4,57.89,0.636,0.555,0.364,4,210,0.5538236,48.0,98.1106,5.21208,32.5,2.5588,7.5588,1.0588,0.7941,3.5882,17.8824,C,Yes,No
29,Da'Sean Butler,West Virginia,38,87.9,117.8,23.9,48.3,54.12,0.789,0.452,0.354,4,200,1.74998598,42.0,97.556,8.5762,35.7368,1.6053000000000002,4.6316,3.1316,0.9737,0.3947,17.2105,Wing G,Yes,No
30,Justin Harper,Richmond,37,79.1,121.3,24.7,61.8,64.17,0.797,0.585,0.448,4,208,0.76788899,32.0,94.042,7.12772,31.8378,1.6757,5.2432,1.1622,0.6216,1.2162,17.8649,Stretch 4,Yes,No
31,Andrew Goudelock,College of Charleston,37,88.0,113.6,33.1,54.9,57.5,0.8210000000000001,0.496,0.407,4,187,1.31932084,46.0,104.713,3.82596,35.1892,0.6757000000000001,3.1892,4.2432,0.8919,0.1892,23.7027,Scoring PG,Yes,No
32,Jimmer Fredette,BYU,36,89.4,114.7,36.6,53.1,59.2,0.893,0.491,0.393,4,187,1.19232373,10.0,99.0445,7.05925,36.1389,0.6389,2.8611,4.3056,1.3333,0.0278,29.3056,Scoring PG,Yes,No
33,Luke Harangody,Notre Dame,30,69.9,113.0,31.8,50.6,55.19,0.787,0.514,0.309,4,203,0.8703888999999999,52.0,103.004,3.39615,32.9667,2.2333,6.8667,1.5667,0.4667,0.6667000000000001,21.7667,PF/C,Yes,No
34,Larry Sanders,VCU,35,64.9,112.8,26.1,54.0,56.35,0.641,0.547,0.25,3,210,0.5862048400000001,15.0,89.8001,6.40892,26.8857,3.0286,6.0857,0.9714,0.7429,2.5714,14.3714,C,Yes,No
35,Gani Lawal,Georgia Tech,35,64.6,101.9,26.0,52.3,54.11,0.5660000000000001,0.525,0.0,3,205,0.19738418,46.0,90.5136,2.17601,25.9143,3.0,5.5714,0.4286,0.4571,1.4,13.1429,C,Yes,No
36,Jarvis Varnado,Mississippi St.,36,77.9,111.4,22.1,58.2,59.65,0.61,0.582,0.0,4,205,0.45071492,41.0,85.0949,9.4489,31.5,2.9722,7.2778,0.8889,0.6667000000000001,4.7222,13.7778,C,Yes,No
37,Craig Brackins,Iowa St.,32,86.5,103.0,25.1,45.0,49.8,0.76,0.446,0.31,3,208,1.01468232,21.0,97.7414,4.77128,35.125,2.0938,6.4375,2.1562,0.7812,1.1875,16.5,PF/C,Yes,No
38,Patrick Patterson,Kentucky,38,81.8,129.5,17.2,60.7,62.42,0.6920000000000001,0.626,0.348,3,205,0.87811659,14.0,94.0703,9.11359,33.0263,3.0526,4.3947,0.9474,0.7105,1.3421,14.3158,PF/C,Yes,No
39,Quincy Pondexter,Washington,36,80.4,123.0,25.2,54.7,60.82,0.8270000000000001,0.55,0.353,4,198,0.92646512,26.0,95.2815,9.18086,32.2778,2.9722,4.3889,1.75,1.2778,0.5833,19.3056,Wing F,Yes,No
40,Armon Johnson,Nevada,33,86.4,103.9,26.4,50.8,53.24,0.687,0.536,0.243,3,190,1.63967181,34.0,109.698,0.275797,34.8182,0.7879,2.5455,5.5152,0.8485,0.3636,15.6364,Scoring PG,Yes,No
41,Norris Cole,Cleveland St.,34,90.2,112.9,32.8,47.0,54.83,0.853,0.464,0.324,4,187,1.94738903,28.0,93.3699,9.55658,36.0882,0.7647,5.1176,5.4412,2.1765,0.0882,21.6765,Scoring PG,Yes,No
42,Festus Ezeli,Vanderbilt,26,41.4,99.2,25.7,53.9,56.7,0.604,0.539,0.0,4,210,0.13793259,30.0,94.3157,3.13961,23.1923,2.3846,3.5385,0.3077,0.4231,2.0,10.0769,C,Yes,No
43,Markieff Morris,Kansas,38,60.7,118.0,25.2,62.7,64.16,0.673,0.625,0.424,3,208,0.67947974,13.0,87.4686,10.6049,24.3684,2.7105,5.6053,1.3947,0.7895000000000001,1.1316,13.6316,PF/C,Yes,No
44,Kevin Murphy,Tennessee Tech,31,85.8,102.1,30.5,51.3,54.3,0.711,0.448,0.42,4,198,0.69232142,47.0,104.766,-0.7060879999999999,34.6129,0.871,4.4516,2.3226,0.8065,0.2258,20.5484,Wing G,Yes,No
45,Damian Lillard,Weber St.,30,87.2,122.3,32.3,54.5,62.11,0.885,0.504,0.396,3,187,1.78260869,6.0,101.836,8.16164,35.3,0.5333,4.2667,4.1,1.5,0.2333,24.3667,Scoring PG,Yes,Yes
46,Kris Joseph,Syracuse,37,80.3,110.6,21.3,48.6,53.38,0.745,0.467,0.345,4,200,1.01816344,51.0,95.3043,5.58127,32.2162,1.5135,3.1892,1.5135,1.3514,0.6216,13.4054,Wing G,Yes,No
47,Magnum Rolle,Louisiana Tech,34,72.7,108.0,24.1,51.4,54.14,0.66,0.514,0.0,4,210,0.41789301,51.0,97.3005,3.08677,30.1471,3.5294,4.8824000000000005,0.8235,0.7647,2.0882,13.8529,C,Yes,No
48,Malcolm Lee,UCLA,33,79.5,110.4,19.5,49.7,55.31,0.778,0.534,0.295,3,195,1.21815557,43.0,103.225,3.37672,33.1212,0.6970000000000001,2.3636,2.0303,0.6364000000000001,0.2121,13.1212,Wing G,Yes,No
49,Terrico White,Mississippi,35,77.7,111.4,22.4,49.8,52.63,0.714,0.487,0.343,2,195,1.10633701,36.0,102.774,3.25796,31.5143,1.5714,3.0,1.4857,0.8857,0.2,15.1429,Wing G,Yes,No
50,Marcus Denmon,Missouri,35,86.3,126.9,22.0,57.4,62.07,0.896,0.526,0.407,4,190,1.80493435,59.0,99.9317,8.64862,34.6286,1.0,4.0286,2.1143,1.5429,0.0286,17.6857,Wing G,Yes,No
51,Justin Hamilton,LSU,33,73.9,110.0,22.6,49.8,55.31,0.781,0.503,0.25,3,210,0.52631273,45.0,94.9102,5.57075,30.0,3.303,3.9091,0.9091,0.7576,1.303,12.9091,C,Yes,No
52,Nikola Vucevic,USC,34,87.0,115.9,25.1,53.9,57.8,0.755,0.542,0.349,3,208,0.93100417,16.0,93.3056,8.27907,34.9118,2.8529,7.4412,1.5882,0.5294,1.3824,17.1176,PF/C,Yes,Yes
53,Greg Monroe,Georgetown,34,85.6,106.8,27.5,53.4,56.68,0.66,0.545,0.259,2,210,1.14286144,7.0,93.1304,8.07504,34.2353,2.1765,7.4706,3.7647,1.2353,1.5294,16.147100000000002,PF/C,Yes,No
54,Al-Farouq Aminu,Wake Forest,31,76.4,101.8,27.8,47.1,52.4,0.6980000000000001,0.484,0.273,2,205,0.41415375,8.0,90.2827,6.58999,31.2903,4.2903,6.4194,1.3226,1.4194,1.4194,15.8387,PF/C,Yes,No
55,Paul George,Fresno St.,28,72.6,105.6,27.3,51.0,57.22,0.902,0.489,0.356,2,203,0.96627442,10.0,94.6435,6.6848600000000005,33.1786,1.9286,5.2857,3.0714,2.1429,0.8571000000000001,16.7143,Wing F,Yes,Yes
56,Luke Babbitt,Nevada,33,93.2,120.4,26.0,54.0,61.23,0.92,0.517,0.42,2,205,0.88608553,16.0,103.76,4.8202,37.5455,2.0606,6.8182,2.1212,1.0,0.7879,22.0303,Wing F,Yes,No
57,Gordon Hayward,Butler,37,81.2,113.3,24.4,52.7,60.13,0.8290000000000001,0.592,0.294,2,205,0.72942144,9.0,88.9765,8.61433,33.4865,1.9459,6.2973,1.6757,1.0811,0.8108000000000001,15.4595,Stretch 4,Yes,Yes
58,Shelvin Mack,Butler,37,79.4,107.1,27.9,49.0,53.25,0.769,0.451,0.351,3,190,1.41756451,34.0,100.157,5.48578,32.1892,0.7297,3.7568,3.4865,0.7297,0.0811,15.9189,Combo G,Yes,No
59,Ed Davis,North Carolina,23,43.0,112.0,21.5,57.8,60.66,0.659,0.578,0.0,2,208,0.47825,13.0,92.5656,7.56537,27.8696,2.8696,6.6957,0.9565,0.4348,2.7826,13.4348,C,Yes,No
60,Reggie Jackson,Boston College,34,85.4,120.5,27.2,58.5,61.79,0.796,0.556,0.42,3,190,1.87651111,24.0,108.416,7.80425,34.1471,1.0294,3.2647,4.4706,1.0588,0.5294,18.1765,Scoring PG,Yes,No
61,Tyler Zeller,North Carolina,38,70.2,121.2,24.4,55.3,61.56,0.808,0.553,0.0,4,213,0.49315494,17.0,88.5932,10.0044,28.1579,3.8421,5.7632,0.9474,0.8947,1.5263,16.3421,C,Yes,No
62,Iman Shumpert,Georgia Tech,31,79.4,107.1,28.7,45.4,51.72,0.806,0.474,0.278,3,195,1.5000000999999998,17.0,91.788,8.39649,32.0,1.7419,4.1935,3.4839,2.7419,0.1935,17.3226,Combo G,Yes,No
63,Chris Singleton,Florida St.,28,59.6,102.7,23.6,49.5,53.06,0.667,0.466,0.368,3,205,0.54098959,18.0,83.4244,8.62793,29.0714,2.0714,4.75,1.1786,1.9643,1.4643000000000002,13.1071,Stretch 4,Yes,No
64,Josh Harrellson,Kentucky,38,71.0,131.3,13.7,61.5,61.59,0.589,0.631,0.2,4,208,1.07152549,45.0,91.5978,10.4143,28.5,3.6842,4.9737,0.7895000000000001,0.9211,1.5,7.6053,C,Yes,No
65,DeAndre Liggins,Kentucky,38,78.8,106.5,15.9,49.2,52.25,0.648,0.442,0.391,3,198,1.74540555,53.0,95.8686,6.25092,31.6053,0.5789000000000001,3.4474,2.5263,1.2105,0.7368,8.6316,Wing G,Yes,No
66,Darius Miller,Kentucky,40,65.2,117.9,18.6,56.6,59.29,0.797,0.5690000000000001,0.376,4,203,1.41379302,46.0,96.5786,7.40894,26.075,0.9,1.85,2.05,0.8250000000000001,0.325,9.925,Wing F,Yes,No
67,Willie Warren,Oklahoma,21,53.6,101.7,29.6,50.0,56.73,0.795,0.524,0.309,2,193,1.07499674,54.0,109.865,1.96716,31.9048,0.6667000000000001,2.619,4.0952,1.0,0.0476,16.3333,Scoring PG,Yes,No
68,Andrew Nicholson,St. Bonaventure,32,74.3,116.7,28.1,60.1,63.77,0.776,0.593,0.434,4,205,0.41248002,19.0,93.7441,8.05175,30.0625,2.5938,5.8125,1.0312,0.6562,1.9688,18.4688,PF/C,Yes,No
69,Travis Leslie,Georgia,33,78.7,114.0,24.8,51.0,56.05,0.801,0.517,0.302,3,193,1.36620961,47.0,97.1049,8.53735,32.1818,3.2121,3.9697,2.9394,1.2121,0.6061000000000001,14.4242,Wing G,Yes,No
70,Jeffery Taylor,Vanderbilt,36,79.5,111.6,25.6,57.0,58.03,0.605,0.533,0.423,4,200,0.7848158900000001,31.0,98.1097,8.41556,32.1389,2.1389,3.4167,1.7222,1.2778,0.4444,16.1389,Wing G,Yes,No
71,Miles Plumlee,Duke,34,50.9,117.3,17.6,61.0,62.05,0.632,0.61,0.0,4,208,0.42855988,26.0,94.9681,6.31222,20.5,2.9118,4.2059,0.5294,0.5294,0.9412,6.6471,C,Yes,No
72,Klay Thompson,Washington St.,34,83.0,107.6,31.9,52.5,57.37,0.838,0.466,0.398,3,198,1.10433421,11.0,94.8348,8.20607,34.6765,0.7353000000000001,4.5,3.7353,1.6471,0.9412,21.5588,Combo G,Yes,Yes
73,Kyle O'Quinn,Norfolk St.,34,77.2,113.8,25.0,59.6,63.0,0.704,0.621,0.214,4,208,0.56181236,49.0,91.3461,6.66757,31.2353,3.0294,7.0882,1.4706,0.5882000000000001,2.7059,15.9412,C,Yes,No
74,Marcus Morris,Kansas,38,70.6,122.3,25.9,60.1,62.51,0.6880000000000001,0.62,0.342,3,205,0.92536297,14.0,91.705,9.65942,28.3158,2.6053,5.0263,1.6316000000000002,0.8421000000000001,0.6316,17.2105,PF/C,Yes,No
75,Draymond Green,Michigan St.,37,82.8,107.3,28.2,50.4,54.22,0.723,0.473,0.388,4,200,1.25893629,35.0,83.1827,11.3117,33.2162,2.1351,8.4865,3.8108,1.4595,0.973,16.2432,Stretch 4,Yes,Yes
76,Quincy Acy,Baylor,37,74.6,116.7,19.2,57.1,62.87,0.776,0.5640000000000001,0.6000000000000001,4,200,0.52113189,37.0,94.3303,8.23581,29.9459,2.5946,4.8649,1.0,0.9189,1.8108,11.6486,PF/C,Yes,No
77,Kemba Walker,Connecticut,41,92.4,117.8,31.5,47.8,54.3,0.8190000000000001,0.471,0.33,3,185,1.9784861,9.0,97.6871,11.104,37.6341,1.2927,4.1463,4.4878,1.878,0.1707,23.5366,Scoring PG,Yes,Yes
78,Jimmy Butler,Marquette,37,86.3,122.0,21.2,51.6,58.67,0.783,0.515,0.345,4,198,1.59253177,30.0,101.483,8.14842,34.6486,2.4324,3.6486,2.3243,1.4324,0.3514,15.7297,Wing G,Yes,Yes
79,Kim English,Missouri,35,83.6,120.8,18.9,64.0,65.84,0.725,0.589,0.459,4,198,0.94916057,44.0,100.87,7.17425,33.5714,0.8571000000000001,3.3714,1.6,1.2857,0.2857,14.4857,Wing G,Yes,No
80,Devin Ebanks,West Virginia,34,75.1,108.5,20.6,46.2,52.69,0.77,0.495,0.1,2,205,1.10666851,43.0,95.485,7.22896,34.1471,2.9118,5.1765,2.4412000000000003,1.0588,0.6765,12.0,Wing F,Yes,No
81,Andy Rautins,Syracuse,35,81.2,115.1,18.7,60.3,63.19,0.8150000000000001,0.5710000000000001,0.407,4,193,1.74489297,38.0,95.4256,7.61244,32.4857,0.5143,2.8571,4.8857,1.9714,0.2286,12.1143,Scoring PG,Yes,No
82,John Henson,North Carolina,35,66.8,107.4,21.9,50.0,50.51,0.511,0.5,0.0,3,210,0.97775533,14.0,85.5966,9.29592,29.1143,2.5429,7.4,1.2571,0.5714,2.8857,13.6857,C,Yes,No
83,Jeff Withey,Kansas,37,76.0,113.7,21.0,58.3,62.07,0.714,0.58,1.0,4,213,0.4794221999999999,39.0,83.0455,11.1432,30.9189,2.1351,6.3784,0.9459,0.7568,3.9459,13.7297,PF/C,Yes,No
84,Xavier Henry,Kansas,36,68.3,113.7,21.7,55.5,59.1,0.783,0.492,0.418,1,198,0.76809101,12.0,92.3379,8.22288,27.5,1.1944,3.1667,1.4722,1.5,0.5,13.4167,Wing G,Yes,No
85,Orlando Johnson,UC Santa Barbara,29,84.7,113.1,29.1,53.0,56.61,0.713,0.467,0.427,4,195,1.19715727,36.0,102.081,4.22884,34.4828,1.4138,4.3103,2.931,1.0345,0.6897,19.8966,Wing G,Yes,No
86,Derrick Favors,Georgia Tech,35,69.2,109.0,21.8,61.5,62.31,0.628,0.617,0.0,1,208,0.38374508,3.0,88.5618,8.92075,27.7714,3.0571,5.5714,0.9429,0.8857,2.0571,12.5714,C,Yes,No
87,Glen Rice,Georgia Tech,21,50.4,103.9,25.7,52.5,53.86,0.606,0.541,0.333,3,195,1.0,35.0,94.06,6.43691,29.9048,1.9524,4.7619,2.2857,1.3333,0.8571000000000001,13.0476,Wing F,Yes,No
88,Darius Johnson-Odom,Marquette,34,80.0,109.3,25.4,52.9,56.8,0.764,0.493,0.385,4,187,1.16252286,55.0,97.9151,4.39742,32.9412,0.6471,2.8529,2.7353,0.9412,0.1176,18.3235,Combo G,Yes,No
89,Tiny Gallon,Oklahoma,30,57.0,102.9,24.7,55.6,58.43,0.6970000000000001,0.5730000000000001,0.235,1,205,0.34286203,47.0,102.044,1.9953,23.7333,2.7667,5.1667,0.8,0.7000000000000001,0.7667,10.3333,PF/C,Yes,No
90,Tyler Honeycutt,UCLA,33,83.9,97.9,21.7,48.3,51.93,0.736,0.438,0.362,2,203,0.930007,35.0,95.3301,6.56028,34.9697,1.5152,5.697,2.8182,0.8788,2.0606,12.7576,Stretch 4,Yes,No
91,Jerome Jordan,Tulsa,34,74.9,111.1,25.9,55.3,59.66,0.6880000000000001,0.553,0.0,4,213,0.5714222999999999,44.0,91.9166,5.4439,29.9412,2.3235,6.6765,1.2941,0.4412,2.4118,15.6176,C,Yes,No
92,Darington Hobson,New Mexico,35,83.3,105.9,27.7,48.4,52.01,0.653,0.465,0.361,3,200,1.53846676,37.0,94.7402,7.6425,33.5714,2.1429,7.1429,4.5714,1.2571,0.4286,15.8571,Wing F,Yes,No
93,Hassan Whiteside,Marshall,31,65.6,101.7,24.9,51.0,53.55,0.594,0.504,0.6000000000000001,1,213,0.11864228,33.0,88.111,4.99274,26.5484,2.7742,6.129,0.2258,0.5484,5.2581,12.7742,C,Yes,No
94,Jordan Hamilton,Texas,36,80.0,113.6,27.1,52.2,55.0,0.779,0.481,0.385,2,200,0.98700263,26.0,89.7318,8.99992,32.2222,2.0,5.6667000000000005,2.1111,0.8611000000000001,0.6389,18.6389,Stretch 4,Yes,No
95,Solomon Hill,Arizona,35,82.1,113.7,21.4,54.1,57.94,0.766,0.508,0.39,4,200,1.23377266,23.0,95.9089,8.28038,32.9714,1.7429,3.6,2.7143,1.1429,0.5714,13.3714,Wing G,Yes,No
96,John Jenkins,Vanderbilt,35,80.9,126.4,23.6,62.0,65.58,0.837,0.542,0.439,3,190,0.76365026,23.0,102.238,8.45478,33.6286,0.4571,2.4286,1.2,0.8286,0.3143,19.8857,Combo G,Yes,No
97,Kelly Olynyk,Gonzaga,31,60.3,123.5,30.4,64.4,67.83,0.78,0.661,0.31,3,213,0.6933123999999999,13.0,89.4414,11.7494,26.4516,2.4194,4.8387,1.6774,0.6774,1.129,18.0645,PF/C,Yes,No
98,Elliot Williams,Memphis,34,83.3,112.8,27.7,53.6,59.85,0.758,0.527,0.366,2,195,1.27998773,22.0,100.027,4.81809,33.3235,0.7353000000000001,3.2353,3.7647,1.3235,0.1176,17.9412,Combo G,Yes,No
99,Nate Wolters,South Dakota St.,31,91.8,122.7,30.8,54.5,60.31,0.8240000000000001,0.532,0.38,4,190,2.39997521,38.0,100.908,8.87537,38.4839,1.0645,4.4516,5.8065,1.7742,0.129,22.6452,Scoring PG,Yes,No
100,Mason Plumlee,Duke,36,86.7,113.1,25.1,59.9,62.8,0.681,0.599,0.0,4,208,0.67959875,22.0,90.9172,8.66358,34.6667,2.75,7.2222,1.9444,1.0,1.4444,17.0833,C,Yes,No
101,Avery Bradley,Texas,34,72.9,105.2,19.0,48.9,49.58,0.545,0.457,0.375,1,187,1.36537211,19.0,97.7023,5.12429,29.5,0.9706,1.9118,2.0882,1.2941,0.5294,11.6471,Combo G,Yes,No
102,Daniel Orton,Kentucky,38,32.7,95.1,15.9,52.7,53.34,0.524,0.539,0.0,1,210,0.39469999,29.0,86.2755,7.4612,13.2105,1.1842,2.1316,0.3947,0.5526,1.3947,3.3947,C,Yes,No
103,Eric Bledsoe,Kentucky,37,73.1,100.4,20.2,54.0,56.56,0.667,0.516,0.383,1,185,0.95536839,18.0,94.8649,4.2837,30.3243,0.5135000000000001,2.5676,2.8919,1.4054,0.3243,11.3243,Combo G,Yes,No
104,Khris Middleton,Texas A&M,19,44.3,96.0,28.6,45.1,48.32,0.75,0.481,0.257,3,200,1.0,39.0,96.8178,3.92283,29.0526,1.3684,3.7368,2.1579,0.9474,0.2632,13.1579,Wing F,Yes,Yes
105,John Wall,Kentucky,37,83.9,108.7,26.9,50.3,56.18,0.754,0.509,0.325,1,193,1.61745724,1.0,93.3072,7.09124,34.8108,0.8108000000000001,3.4865,6.5135000000000005,1.7838,0.5135000000000001,16.648600000000002,Pure PG,Yes,Yes
106,Peyton Siva,Louisville,40,76.7,105.0,21.1,45.9,51.34,0.867,0.476,0.288,4,182,2.15094325,56.0,87.954,6.18906,31.175,0.3,2.05,5.7,2.25,0.15,10.025,Pure PG,Yes,No
107,Hamady Ndiaye,Rutgers,31,70.3,109.6,16.7,58.2,59.7,0.615,0.582,0.0,4,213,0.29547697,56.0,99.2266,6.30009,28.2258,2.3548,4.6452,0.4194,0.4194,4.4839,9.6129,C,Yes,No
108,Lance Stephenson,Cincinnati,34,67.6,99.3,26.0,46.2,49.35,0.664,0.495,0.219,1,195,1.03702143,40.0,99.2715,3.66146,28.2353,1.8529,3.5,2.4706,0.9118,0.1765,12.3235,Wing G,Yes,No
109,Kawhi Leonard,San Diego St.,34,79.6,108.7,27.7,46.3,50.78,0.759,0.472,0.284,2,198,1.15998007,15.0,85.3916,8.2352,33.0,3.1765,7.5294,2.5588,1.4706,0.5882000000000001,15.5588,PF/C,Yes,Yes
110,Erik Murphy,Florida,36,64.3,123.1,21.3,62.9,64.29,0.784,0.579,0.453,4,208,0.98037696,49.0,85.8213,10.1709,26.4444,1.6111,3.9167,1.3889,0.6389,0.6944,12.2222,PF/C,Yes,No
111,Tyshawn Taylor,Kansas,39,83.3,104.5,27.5,53.8,56.9,0.6880000000000001,0.522,0.382,4,190,1.34780267,41.0,96.1796,3.99496,33.4103,0.2051,2.1282,4.7692,1.3333,0.1538,16.5897,Pure PG,Yes,No
112,DeMarcus Cousins,Kentucky,38,58.2,113.5,30.8,56.0,57.93,0.604,0.5650000000000001,0.167,1,210,0.487187,5.0,83.3244,9.60971,23.5,4.0526,5.7895,1.0,0.9737,1.7632,15.1316,C,Yes,Yes
